chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue),name,mean
chr7,124123127,124123419,293,124123329,48.08,24.3491,6.13547,21.3402,replikate2_peak_24675,124123273
chr7,124250241,124250768,528,124250485,16.31,10.2513,5.77138,7.56611,replikate2_peak_24676,124250504.5
chr7,124566607,124567058,452,124566820,76.42,37.6861,6.45157,34.4762,replikate2_peak_24677,124566832.5
chr7,124919871,124920166,296,124920067,35.2,20.6862,6.87378,17.7403,replikate2_peak_24678,124920018.5
chr7,124992466,124993242,777,124992874,158.85,106.275,10.6566,102.386,replikate2_peak_24679,124992854
chr7,125148100,125148510,411,125148313,46.37,28.6849,7.89442,25.6026,replikate2_peak_24680,125148305
chr7,125602471,125602778,308,125602649,25.76,12.6201,5.35184,9.86086,replikate2_peak_24681,125602624.5
chr7,127378574,127378902,329,127378744,98.74,45.9809,6.23397,42.6689,replikate2_peak_24682,127378738
chr7,127600756,127601093,338,127600956,12.88,6.6833,4.62653,4.14643,replikate2_peak_24683,127600924.5
chr7,127924733,127925183,451,127924958,24.04,28.2395,14.0835,25.1657,replikate2_peak_24684,127924958
chr7,127930826,127931208,383,127930971,28.34,23.0554,9.77837,20.0663,replikate2_peak_24685,127931017
chr7,127983893,127984377,485,127984129,97.03,96.6918,19.6052,92.8846,replikate2_peak_24686,127984135
chr7,128040275,128040557,283,128040381,8.59,6.84346,5.39137,4.30414,replikate2_peak_24687,128040416
chr7,128109033,128109524,492,128109268,78.14,71.1038,15.8272,67.5257,replikate2_peak_24688,128109278.5
chr7,128122055,128122354,300,128122224,9.45,7.82764,5.7925,5.24223,replikate2_peak_24689,128122204.5
chr7,128122629,128123005,377,128122837,7.73,4.98931,4.36388,2.53985,replikate2_peak_24690,128122817
chr7,128259725,128260360,636,128260070,121.07,72.6908,8.71915,69.0976,replikate2_peak_24691,128260042.5
chr7,128431141,128431677,537,128431438,147.69,90.8145,9.29287,87.058,replikate2_peak_24692,128431409
chr7,128434477,128435224,748,128434943,177.74,53.9809,4.15671,50.5777,replikate2_peak_24693,128434850.5
chr7,128435301,128435586,286,128435400,45.51,8.66488,2.64761,6.04486,replikate2_peak_24694,128435443.5
chr7,128443827,128444510,684,128444108,67.83,52.3015,11.9314,48.9156,replikate2_peak_24695,128444168.5
chr7,128444802,128445052,251,128444850,24.04,8.19664,3.56519,5.59423,replikate2_peak_24696,128444927
chr7,128698340,128698596,257,128698512,6.87,4.94527,4.55566,2.50372,replikate2_peak_24697,128698468
chr7,128863760,128864069,310,128863913,26.62,13.452,5.52356,10.6707,replikate2_peak_24698,128863914.5
chr7,128867056,128867313,258,128867268,9.45,6.56262,4.96343,4.03723,replikate2_peak_24699,128867184.5
chr7,128874764,128875146,383,128874927,20.61,22.9133,12.5091,19.9273,replikate2_peak_24700,128874955
chr7,128962801,128963087,287,128962910,17.17,11.2084,6.05759,8.49558,replikate2_peak_24701,128962944
chr7,129052054,129052382,329,129052174,42.93,38.521,13.4802,35.2998,replikate2_peak_24702,129052218
chr7,129401362,129401785,424,129401582,86.72,53.1666,8.77226,49.7731,replikate2_peak_24703,129401573.5
chr7,129417107,129417463,357,129417302,23.18,7.60524,3.45475,5.02689,replikate2_peak_24704,129417285
chr7,129423697,129424074,378,129423863,73.84,32.7962,5.75715,29.6542,replikate2_peak_24705,129423885.5
chr7,129877183,129877640,458,129877399,25.76,26.9801,13.3529,23.9245,replikate2_peak_24706,129877411.5
chr7,129949070,129949595,526,129949303,169.15,75.1804,6.07685,71.5644,replikate2_peak_24707,129949332.5
chr7,129958674,129959036,363,129958881,42.07,33.5372,10.7683,30.3834,replikate2_peak_24708,129958855
chr7,130308158,130308444,287,130308314,21.47,15.2573,7.48866,12.4305,replikate2_peak_24709,130308301
chr7,130312818,130313209,392,130313006,40.36,49.9483,20.678,46.5892,replikate2_peak_24710,130313013.5
chr7,130610108,130610397,290,130610210,31.77,17.8356,6.55393,14.9482,replikate2_peak_24711,130610252.5
chr7,130845501,130845822,322,130845656,10.3,7.99793,5.65184,5.40272,replikate2_peak_24712,130845661.5
chr7,130894185,130894902,718,130894404,56.67,63.4055,20.9177,59.9039,replikate2_peak_24713,130894543.5
chr7,130897944,130898376,433,130898163,37.78,41.5009,17.1974,38.2428,replikate2_peak_24714,130898160
chr7,130899756,130900240,485,130900000,27.48,24.2152,10.8214,21.2088,replikate2_peak_24715,130899998
chr7,130985639,130985972,334,130985810,18.03,14.993,7.99472,12.1729,replikate2_peak_24716,130985805.5
chr7,131013438,131013817,380,131013622,20.61,10.9285,5.40184,8.22537,replikate2_peak_24717,131013627.5
chr7,131312771,131313174,404,131312998,29.19,16.0393,6.03875,13.1953,replikate2_peak_24718,131312972.5
chr7,131544855,131545370,516,131545085,21.47,19.4013,9.96274,16.4823,replikate2_peak_24719,131545112.5
chr7,131560006,131560455,450,131560217,78.99,63.8765,13.3325,60.3692,replikate2_peak_24720,131560230.5
chr7,131606132,131606597,466,131606377,53.24,35.7491,9.03927,32.5649,replikate2_peak_24721,131606364.5
chr7,131625723,131626253,531,131625968,173.45,247.348,49.6995,242.259,replikate2_peak_24722,131625988
chr7,131626537,131627153,617,131626848,145.97,230.885,59.8455,225.937,replikate2_peak_24723,131626845
chr7,131627631,131628083,453,131627906,82.43,45.8841,7.58449,42.5731,replikate2_peak_24724,131627857
chr7,131643498,131643797,300,131643717,12.02,11.8846,7.53821,9.14785,replikate2_peak_24725,131643647.5
chr7,131664560,131664982,423,131664782,24.04,28.951,14.4975,25.8648,replikate2_peak_24726,131664771
chr7,131954877,131955299,423,131955057,7.73,5.88059,4.97875,3.38823,replikate2_peak_24727,131955088
chr7,132030407,132030698,292,132030514,22.32,5.86828,2.91558,3.37748,replikate2_peak_24728,132030552.5
chr7,132030952,132031279,328,132031120,21.47,21.4293,11.2106,18.4709,replikate2_peak_24729,132031115.5
chr7,132091990,132092327,338,132092180,26.62,20.7457,9.20594,17.7978,replikate2_peak_24730,132092158.5
chr7,132116280,132116860,581,132116607,190.62,131.191,11.2716,127.091,replikate2_peak_24731,132116570
chr7,132117138,132117802,665,132117448,121.07,146.078,30.517,141.849,replikate2_peak_24732,132117470
chr7,132134915,132135165,251,132135049,15.46,12.2542,7.29734,9.50436,replikate2_peak_24733,132135040
chr7,132154602,132154896,295,132154796,11.16,10.6306,7.04112,7.93432,replikate2_peak_24734,132154749
chr7,132178240,132178748,509,132178528,50.66,51.6897,17.2199,48.3113,replikate2_peak_24735,132178494
chr7,132214389,132214888,500,132214690,191.48,123.313,10.1303,119.279,replikate2_peak_24736,132214638.5
chr7,132221327,132221682,356,132221519,31.77,17.8356,6.55393,14.9482,replikate2_peak_24737,132221504.5
chr7,132225252,132225637,386,132225443,82.43,59.7795,11.0855,56.3145,replikate2_peak_24738,132225444.5
chr7,132248912,132249408,497,132249131,69.55,89.8025,29.0245,86.055,replikate2_peak_24739,132249160
chr7,132250810,132251553,744,132251084,71.27,43.8808,8.47211,40.5931,replikate2_peak_24740,132251181.5
chr7,132255826,132256113,288,132255933,12.02,10.1966,6.51047,7.51667,replikate2_peak_24741,132255969.5
chr7,132387651,132387936,286,132387823,37.78,13.7765,4.3089,10.9862,replikate2_peak_24742,132387793.5
chr7,132517101,132517487,387,132517298,24.04,14.5125,6.26047,11.7017,replikate2_peak_24743,132517294
chr7,132592927,132593221,295,132593108,17.17,11.2084,6.05759,8.49558,replikate2_peak_24744,132593074
chr7,132633909,132634361,453,132634153,115.06,89.2158,12.8953,85.4731,replikate2_peak_24745,132634135
chr7,132644897,132645147,251,132645018,7.73,5.99129,5.05275,3.48474,replikate2_peak_24746,132645022
chr7,132767386,132767691,306,132767548,8.59,5.94877,4.7932,3.44704,replikate2_peak_24747,132767538.5
chr7,132828664,132829099,436,132828878,109.05,58.1485,7.33648,54.7,replikate2_peak_24748,132828881.5
chr7,132829619,132830242,624,132830017,97.88,56.644,8.24041,53.2119,replikate2_peak_24749,132829930.5
chr7,132830754,132831242,489,132830939,37.78,15.5595,4.84752,12.7253,replikate2_peak_24750,132830998
chr7,133182989,133183503,515,133183312,24.9,18.4988,8.63351,15.5977,replikate2_peak_24751,133183246
chr7,133198056,133198476,421,133198236,87.58,39.415,5.90541,36.1827,replikate2_peak_24752,133198266
chr7,133433875,133434143,269,133434000,53.24,14.2316,3.38973,11.433,replikate2_peak_24753,133434009
chr7,133645592,133645999,408,133645773,30.05,14.3451,5.1754,11.5409,replikate2_peak_24754,133645795.5
chr7,133647633,133648296,664,133647909,146.83,135.027,18.4784,130.894,replikate2_peak_24755,133647964.5
chr7,133722795,133723056,262,133722894,12.02,10.1966,6.51047,7.51667,replikate2_peak_24756,133722925.5
chr7,133817143,133817418,276,133817307,10.3,7.99793,5.65184,5.40272,replikate2_peak_24757,133817280.5
chr7,134084126,134084376,251,134084194,8.59,5.15954,4.25117,2.70005,replikate2_peak_24758,134084251
chr7,134641420,134641737,318,134641541,31.77,17.8356,6.55393,14.9482,replikate2_peak_24759,134641578.5
chr7,134669385,134669814,430,134669602,76.42,68.5176,15.4838,64.9644,replikate2_peak_24760,134669599.5
chr7,134688829,134689603,775,134689176,30.05,25.4237,10.3508,22.3958,replikate2_peak_24761,134689216
chr7,134710939,134711338,400,134711130,20.61,10.9285,5.40184,8.22537,replikate2_peak_24762,134711138.5
chr7,135086132,135086454,323,135086340,69.55,44.8055,9.07159,41.5073,replikate2_peak_24763,135086293
chr7,135098571,135098897,327,135098734,72.13,34.85,6.20077,31.6767,replikate2_peak_24764,135098734
chr7,135099109,135099442,334,135099240,35.2,9.77814,3.29129,7.11698,replikate2_peak_24765,135099275.5
chr7,135147728,135148064,337,135147900,24.9,11.8043,5.18011,9.07217,replikate2_peak_24766,135147896
chr7,135148532,135148876,345,135148746,36.92,16.8787,5.41736,14.0171,replikate2_peak_24767,135148704
chr7,135285358,135285980,623,135285732,12.88,10.1756,6.92594,7.50007,replikate2_peak_24768,135285669
chr7,135289220,135289482,263,135289374,12.88,11.0327,7.48872,8.32656,replikate2_peak_24769,135289351
chr7,135355497,135355966,470,135355772,65.26,21.5187,4.14104,18.5574,replikate2_peak_24770,135355731.5
chr7,135520706,135521077,372,135520853,94.45,47.7722,6.81788,44.4394,replikate2_peak_24771,135520891.5
chr7,135580127,135580422,296,135580254,12.88,4.79185,3.4699,2.37063,replikate2_peak_24772,135580274.5
chr7,135653372,135653692,321,135653544,12.02,11.699,7.42781,8.97248,replikate2_peak_24773,135653532
chr7,135707165,135708257,1093,135707937,139.96,158.565,28.1916,154.236,replikate2_peak_24774,135707711
chr7,135714492,135714924,433,135714718,59.25,42.1164,10.041,38.8485,replikate2_peak_24775,135714708
chr7,135740427,135740964,538,135740691,30.05,25.4237,10.3508,22.3958,replikate2_peak_24776,135740695.5
chr7,135773433,135773866,434,135773636,85.01,48.6743,7.81866,45.3309,replikate2_peak_24777,135773649.5
chr7,135827565,135827829,265,135827666,26.62,9.529,3.9454,6.871,replikate2_peak_24778,135827697
chr7,135841031,135841413,383,135841254,12.02,10.1966,6.51047,7.51667,replikate2_peak_24779,135841222
chr7,135860487,135860829,343,135860633,14.6,14.4863,9.02949,11.6786,replikate2_peak_24780,135860658
chr7,135930651,135931080,430,135930850,42.93,24.8447,7.32199,21.8255,replikate2_peak_24781,135930865.5
chr7,135936580,135937267,688,135936867,157.99,141.032,17.6655,136.848,replikate2_peak_24782,135936923.5
chr7,136030807,136031068,262,136030902,35.2,6.92954,2.58601,4.38638,replikate2_peak_24783,136030937.5
chr7,136149009,136149291,283,136149127,10.3,7.99793,5.65184,5.40272,replikate2_peak_24784,136149150
chr7,136901306,136901589,284,136901417,15.46,9.44985,5.56343,6.79508,replikate2_peak_24785,136901447.5
chr7,137268317,137268587,271,137268487,12.88,11.8846,8.0353,9.14785,replikate2_peak_24786,137268452
chr7,137308588,137308889,302,137308756,14.6,12.4985,7.78287,9.74363,replikate2_peak_24787,137308738.5
chr7,137649830,137650138,309,137649999,23.18,16.2388,7.42045,13.3903,replikate2_peak_24788,137649984
chr7,137874063,137874630,568,137874282,27.48,29.9032,14.2382,26.8022,replikate2_peak_24789,137874346.5
chr7,137950242,137950573,332,137950431,52.38,25.1721,5.93078,22.1499,replikate2_peak_24790,137950407.5
chr7,137952382,137952637,256,137952522,20.61,8.15024,4.06367,5.54918,replikate2_peak_24791,137952509.5
chr7,137953780,137954333,554,137954069,231.83,91.1792,5.41471,87.4198,replikate2_peak_24792,137954056.5
chr7,137963046,137963350,305,137963228,45.51,14.4988,3.87566,11.6906,replikate2_peak_24793,137963198
chr7,137964357,137964607,251,137964507,19.75,6.46191,3.45812,3.93816,replikate2_peak_24794,137964482
chr7,137979059,137979594,536,137979350,151.12,108.258,11.7016,104.352,replikate2_peak_24795,137979326.5
chr7,138061701,138062039,339,138061848,35.2,21.5284,7.21775,18.5669,replikate2_peak_24796,138061870
chr7,138074205,138074828,624,138074505,35.2,18.5163,6.03403,15.6143,replikate2_peak_24797,138074516.5
chr7,138169347,138169698,352,138169527,37.78,17.6266,5.52109,14.7437,replikate2_peak_24798,138169522.5
chr7,138193534,138194301,768,138194061,86.72,92.1021,21.9306,88.3346,replikate2_peak_24799,138193917.5
chr7,138212083,138212471,389,138212447,39.5,3.84124,1.84079,1.50442,replikate2_peak_24800,138212277
chr7,138245178,138245945,768,138245700,234.41,45.7854,2.97985,42.4752,replikate2_peak_24801,138245561.5
chr7,138246487,138246909,423,138246686,85.01,35.6729,5.37533,32.4895,replikate2_peak_24802,138246698
chr7,138303983,138304259,277,138304086,61.82,13.3555,2.99152,10.5774,replikate2_peak_24803,138304121
chr7,138315639,138315996,358,138315855,67.83,38.4053,7.64806,35.1864,replikate2_peak_24804,138315817.5
chr7,138564201,138564756,556,138564455,90.16,39.544,5.69732,36.3097,replikate2_peak_24805,138564478.5
chr7,138624409,138624705,297,138624613,14.6,12.4985,7.78287,9.74363,replikate2_peak_24806,138624557
chr7,138668977,138669241,265,138669022,8.59,7.08752,5.54984,4.52825,replikate2_peak_24807,138669109
chr7,138752862,138753120,259,138752979,26.62,9.529,3.9454,6.871,replikate2_peak_24808,138752991
chr7,138773692,138774264,573,138773995,69.55,59.6462,14.11,56.1822,replikate2_peak_24809,138773978
chr7,138801370,138801794,425,138801600,22.32,22.8283,11.6623,19.8439,replikate2_peak_24810,138801582
chr7,138870260,138870621,362,138870430,32.63,13.7817,4.80404,10.9906,replikate2_peak_24811,138870440.5
chr7,138890960,138891447,488,138891167,57.53,15.3445,3.44287,12.5152,replikate2_peak_24812,138891203.5
chr7,138951928,138952297,370,138952082,41.21,21.0061,6.03067,18.0554,replikate2_peak_24813,138952112.5
chr7,139075923,139076256,334,139076052,60.1,17.0741,3.5944,14.2068,replikate2_peak_24814,139076089.5
chr7,139306054,139306378,325,139306248,24.9,14.5125,6.47513,11.7017,replikate2_peak_24815,139306216
chr7,139317929,139318405,477,139318149,78.14,80.5453,19.784,76.8795,replikate2_peak_24816,139318167
chr7,139447083,139447365,283,139447202,48.94,16.4259,4.16187,13.5708,replikate2_peak_24817,139447224
chr7,139511189,139511539,351,139511362,22.32,12.6839,5.83115,9.92133,replikate2_peak_24818,139511364
chr7,139562120,139562453,334,139562287,13.74,13.166,8.52956,10.3944,replikate2_peak_24819,139562286.5
chr7,139598548,139598852,305,139598734,12.02,10.1756,6.49748,7.50007,replikate2_peak_24820,139598700
chr7,139643781,139644305,525,139644098,123.64,78.5271,9.588,74.8814,replikate2_peak_24821,139644043
chr7,139651240,139651802,563,139651480,84.15,103.721,28.3822,99.8532,replikate2_peak_24822,139651521
chr7,139671948,139672301,354,139672101,182.89,43.4111,3.40537,40.1288,replikate2_peak_24823,139672124.5
chr7,139672878,139673244,367,139673090,55.81,23.1114,5.16469,20.1212,replikate2_peak_24824,139673061
chr7,139679665,139680148,484,139679858,211.23,74.9567,4.8233,71.3426,replikate2_peak_24825,139679906.5
chr7,139732201,139732503,303,139732357,29.19,13.5501,5.03229,10.767,replikate2_peak_24826,139732352
chr7,139741703,139742267,565,139741982,284.21,209.738,12.9641,204.97,replikate2_peak_24827,139741985
chr7,139768183,139768495,313,139768405,13.74,11.3222,7.35441,8.60477,replikate2_peak_24828,139768339
chr7,139771000,139771475,476,139771240,88.44,76.156,14.9066,72.5314,replikate2_peak_24829,139771237.5
chr7,139771830,139772306,477,139772070,30.05,33.0425,14.7559,29.8947,replikate2_peak_24830,139772068
chr7,139951043,139951387,345,139951252,67.83,24.4398,4.58883,21.4286,replikate2_peak_24831,139951215
chr7,139957223,139957510,288,139957377,12.02,10.7302,6.84017,8.03185,replikate2_peak_24832,139957366.5
chr7,140017632,140017991,360,140017746,34.35,20.6283,7.06911,17.6832,replikate2_peak_24833,140017811.5
chr7,140049216,140049526,311,140049371,31.77,13.0386,4.68138,10.2704,replikate2_peak_24834,140049371
chr7,140059330,140059662,333,140059498,12.02,8.08758,5.19591,5.48964,replikate2_peak_24835,140059496
chr7,140233852,140234300,449,140234055,26.62,28.4555,13.8089,25.3791,replikate2_peak_24836,140234076
chr7,140306395,140306666,272,140306472,24.9,9.79599,4.31676,7.13272,replikate2_peak_24837,140306530.5
chr7,140307919,140308287,369,140308087,32.63,20.4983,7.49143,17.5559,replikate2_peak_24838,140308103
chr7,140309147,140309626,480,140309393,78.14,75.5751,17.6293,71.9541,replikate2_peak_24839,140309386.5
chr7,140310172,140310777,606,140310534,329.72,184.573,8.47993,180.025,replikate2_peak_24840,140310474.5
chr7,140315623,140316035,413,140315850,62.68,58.5206,15.9202,55.0671,replikate2_peak_24841,140315829
chr7,140396360,140396826,467,140396580,285.93,139.057,6.99822,134.89,replikate2_peak_24842,140396593
chr7,140417947,140418322,376,140418139,14.6,14.4863,9.02949,11.6786,replikate2_peak_24843,140418134.5
chr7,140497948,140498245,298,140498054,8.59,7.08752,5.54984,4.52825,replikate2_peak_24844,140498096.5
chr7,140541625,140541875,251,140541712,7.73,5.88059,4.97875,3.38823,replikate2_peak_24845,140541750
chr7,140610495,140610792,298,140610597,11.16,9.08008,6.08115,6.44397,replikate2_peak_24846,140610643.5
chr7,140628235,140628518,284,140628313,15.46,9.31879,5.48517,6.66916,replikate2_peak_24847,140628376.5
chr7,140829762,140830102,341,140829926,44.65,18.8305,5.07214,15.921,replikate2_peak_24848,140829932
chr7,140972999,140973482,484,140973232,153.7,166.006,25.7827,161.618,replikate2_peak_24849,140973240.5
chr7,140975497,140975772,276,140975624,27.48,12.0029,4.74608,9.2635,replikate2_peak_24850,140975634.5
chr7,140977651,140978037,387,140977835,31.77,15.1537,5.46161,12.3311,replikate2_peak_24851,140977844
chr7,140982304,140982656,353,140982483,59.25,42.0209,10.0077,38.7545,replikate2_peak_24852,140982480
